StateAbbr,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Population2010,Lat,Lon
FL,Coral Springs,1214400-12011020325,1214400,12011020325,25.7,3235,26.2800287224,-80.2696965285
HI,Honolulu,15003008703,15003,15003008703,29.6,6837,21.3741207566,-158.0191948520
MA,Boston,2507000-25025092200,2507000,25025092200,25.9,3349,42.2950231510,-71.0661697011
CA,Carson,0611530-06037543321,611530,6037543321,26.2,5418,33.8648870590,-118.2521105630
MN,St. Paul,2758000-27123034400,2758000,27123034400,35.1,2117,44.9513423408,-93.0711911488
IL,Chicago,1714000-17031110100,1714000,17031110100,24.3,5254,41.9874833697,-87.7696949768
MI,Grand Rapids,2634000-26081002200,2634000,26081002200,31.4,4490,42.9680337350,-85.6480792395
VA,Newport News,5156000-51700032005,5156000,51700032005,30.5,2731,37.1086729096,-76.5364011992
DC,Washington,1150000-11001007100,1150000,11001007100,28,2911,38.8771309137,-76.9871253060
OH,Columbus,3918000-39049009210,3918000,39049009210,39.5,2771,39.9826793641,-82.8542996383
CA,Sunnyvale,0677000-06085508304,677000,6085508304,16.2,7269,37.3452474712,-122.0371306190
CA,Elk Grove,0622020-06067009308,622020,6067009308,25.4,6032,38.4166717464,-121.3819931940
CA,Los Angeles,0644000-06037104124,644000,6037104124,27.2,3652,34.2794401202,-118.3791032320
TX,Houston,4835000-48201422600,4835000,48201422600,31.6,6380,29.6843761899,-95.5002045538
TX,Houston,4835000-48201231400,4835000,48201231400,41,2379,29.8648348179,-95.2857894510
FL,Tampa,1271000-12057011008,1271000,12057011008,21.4,6224,28.1198363759,-82.3974958198
CA,Baldwin Park,0603666-06037405202,603666,6037405202,27.8,5227,34.0808733413,-117.9632148370
OR,Portland,4159000-41051000402,4159000,41051000402,22.9,3477,45.4831736661,-122.6041036000
TX,Austin,4805000-48453001746,4805000,48453001746,23.4,3916,30.1860608718,-97.8382517750
AL,Mobile,0150000-01097002502,150000,1097002502,26.8,2339,30.6922510523,-88.0897047531
ID,Nampa,1656260-16027021100,1656260,16027021100,31.8,7664,43.6177928060,-116.5365302770
NV,North Las Vegas,3251800-32003004200,3251800,32003004200,38.8,5309,36.2040981161,-115.1024818930
MD,Baltimore,2404000-24510200500,2404000,24510200500,42.4,3142,39.2804946070,-76.6538435528
WA,Seattle,5363000-53033002600,5363000,53033002600,21,4660,47.6827452515,-122.3119283550
MT,Billings,3006550-30111001802,3006550,30111001802,22.7,5949,45.7928005186,-108.6046929270
GA,Atlanta,1304000-13089020700,1304000,13089020700,30,2032,33.7538960618,-84.3249840540
TX,Houston,4835000-48201250701,4835000,48201250701,33,215,30.0144272413,-95.2196597363
TX,Arlington,4804000-48439111525,4804000,48439111525,36.3,6428,32.6839120977,-97.1142557676
AZ,Yuma,0485540-04027000100,485540,4027000100,35.5,2502,32.7125974415,-114.6181768730
TX,Arlington,4804000-48439111513,4804000,48439111513,31.5,4022,32.6634910609,-97.0707430393
MO,St. Louis,2965000-29510126600,2965000,29510126600,46.7,3543,38.6487915001,-90.1905448873
GA,Augusta,1304204-13245010203,1304204,13245010203,33.4,4047,33.4745397942,-82.0768707244
NY,New York,3651000-36081073700,3651000,36081073700,19.2,2042,40.7184419140,-73.8432419997
CA,Merced,0646898-06047001801,646898,6047001801,25.1,2549,37.3414558122,-120.4606378860
NC,Charlotte,3712000-37119006103,3712000,37119006103,26.2,2376,35.3356297814,-80.9429997702
IL,Chicago,1714000-17031430600,1714000,17031430600,39.3,1665,41.7643854483,-87.5713747596
AZ,Gilbert,0427400-04013814300,427400,4013814300,24.1,4040,33.3281597078,-111.7984147030
CA,Fresno,0627000-06019004405,627000,6019004405,21.5,4040,36.8587762360,-119.7743533080
FL,Jacksonville,1235000-12031016400,1235000,12031016400,26.2,5108,30.2754597008,-81.6607387463
TX,Houston,4835000-48201321600,4835000,48201321600,,15,29.6728109678,-95.2298105036
NY,New York,3651000-36081048100,3651000,36081048100,22.1,6781,40.7422199604,-73.8850521253
WA,Seattle,5363000-53033012000,5363000,53033012000,23.7,3349,47.5129290714,-122.3806808570
OH,Columbus,3918000-39049008330,3918000,39049008330,38.1,107,39.9384801903,-83.0470046927
FL,Palm Bay,1254000-12009071339,1254000,12009071339,28.6,6760,27.9376119762,-80.6346626671
TX,Irving,4837000-48113014205,4837000,48113014205,21.8,1619,32.8565273242,-96.9400012238
MD,Baltimore,2404000-24510170300,2404000,24510170300,42.5,2011,39.2974130857,-76.6305876494
MI,Livonia,2649000-26163558200,2649000,26163558200,27.3,4624,42.3911459567,-83.3243730065
IL,Chicago,1714000-17031080400,1714000,17031080400,33.7,4317,41.9074116159,-87.6409021019
FL,Boca Raton,1207300-12099007008,1207300,12099007008,17.2,4470,26.3869218186,-80.1347352793
CA,Livermore,0641992-06001451101,641992,6001451101,20.4,5353,37.6828145960,-121.7354495120
CO,Greeley,0832155-08123001411,832155,8123001411,22.5,2433,40.4141394128,-104.7657249560
LA,Lafayette,2240735-22055000900,2240735,22055000900,50.4,1911,30.2476177151,-92.0293581272
NY,New York,3651000-36047026000,3651000,36047026000,18.1,3649,40.6169171290,-73.9923456894
CA,Los Angeles,0644000-06037125402,644000,6037125402,22.3,3544,34.1566827440,-118.3740062610
IL,Aurora,1703012-17089853100,1703012,17089853100,38.1,3008,41.7663590959,-88.3395821361
NV,Reno,3260600-32031000201,3260600,32031000201,30.1,3270,39.5094800419,-119.7970919220
AL,Birmingham,0107000-01073010500,107000,1073010500,46.3,114,33.4363786806,-86.9128923072
FL,Miami,1245000-12086006601,1245000,12086006601,29.6,7327,25.7604318692,-80.2084809563
TX,McKinney,4845744-48085030802,4845744,48085030802,35.2,5635,33.1889853972,-96.6257190621
UT,St. George,4965330-49053271500,4965330,49053271500,24.4,6261,37.0821029794,-113.6069007890
FL,Fort Lauderdale,1224000-12011043100,1224000,12011043100,25.4,4659,26.0986103555,-80.1783314673
UT,West Jordan,4982950-49035113535,4982950,49035113535,26.5,7020,40.6166266770,-112.0295807020
NY,New York,3651000-36005022401,3651000,36005022401,30.9,2708,40.8550171367,-73.8685070330
IL,Chicago,1714000-17031020702,1714000,17031020702,23.7,7194,41.9941256737,-87.7048939664
TN,Chattanooga,4714000-47065001200,4714000,47065001200,44.6,3513,35.0410507087,-85.2599672343
CA,Los Angeles,0644000-06037134903,644000,6037134903,21.7,4216,34.1914580819,-118.5926793930
CA,Fontana,0624680-06071002305,624680,6071002305,25.3,10725,34.1139654966,-117.4711131710
IL,Chicago,1714000-17031420500,1714000,17031420500,42.8,2624,41.7831002542,-87.6084261256
IL,Chicago,1714000-17031836400,1714000,17031836400,37.9,2979,41.8211751011,-87.5958325077
PA,Erie,4224000-42049001400,4224000,42049001400,42.4,1824,42.1265804538,-80.0635776694
CA,Long Beach,0643000-06037574700,643000,6037574700,42.3,117,33.7784358279,-118.1186480310
TN,Nashville,4752006-47037017800,4752006,47037017800,21.7,4858,36.1125202586,-86.7940986863
TX,Sugar Land,4870808-48157672001,4870808,48157672001,22.7,6376,29.6422783276,-95.6082374473
CA,El Monte,0622230-06037431502,622230,6037431502,22.2,391,34.0969908918,-118.0241802800
FL,Palm Coast,1254200-12035060207,1254200,12035060207,27.4,2012,29.4543628231,-81.2290461480
TX,Austin,4805000-48453001821,4805000,48453001821,28.9,5204,30.3809891862,-97.7086033499
CA,Sunnyvale,0677000-06085509102,677000,6085509102,13.5,4798,37.3914586425,-122.0384996990
OH,Cincinnati,3915000-39061027100,3915000,39061027100,44.7,4216,39.1912037112,-84.4662609234
MI,Detroit,2622000-26163505200,2622000,26163505200,47.4,3348,42.4138011205,-83.0035040993
NC,Winston-Salem,3775000-37067003806,3775000,37067003806,30.3,2875,36.0446966009,-80.3451733596
TN,Nashville,4752006-47037016300,4752006,47037016300,36.7,2189,36.1431909387,-86.7899130999
MA,New Bedford,2545000-25005650300,2545000,25005650300,29,3304,41.6805603996,-70.9227459597
IN,Indianapolis,1836003-18097310306,1836003,18097310306,45.3,6147,39.8312433764,-86.2525596757
MI,Warren,2684000-26099260800,2684000,26099260800,32,2590,42.5276650008,-83.0773689622
NC,Jacksonville,3734200-37133001101,3734200,37133001101,,22,34.7556168281,-77.4433868641
CA,Anaheim,0602000-06059087801,602000,6059087801,22.8,1337,33.8147305428,-118.0067925800
NY,New York,3651000-36085020801,3651000,36085020801,28.4,8977,40.5487051247,-74.2097513741
TX,Dallas,4819000-48113013500,4819000,48113013500,21.4,2459,32.9023925666,-96.8285269829
CA,Santa Ana,0669000-06059074107,669000,6059074107,18.7,5512,33.6996174596,-117.8942622020
CO,Boulder,0807850-08013012510,807850,8013012510,14.4,3470,39.9705587789,-105.2570279250
PA,Pittsburgh,4261000-42003051100,4261000,42003051100,52.7,1122,40.4416578999,-79.9764620983
CA,Los Angeles,0644000-06037119002,644000,6037119002,29.2,7210,34.2458925500,-118.4281107250
TX,San Antonio,4865000-48029131402,4865000,48029131402,37.9,2449,29.4056713878,-98.3821749412
CA,Glendale,0630000-06037300501,630000,6037300501,15.1,923,34.2206191756,-118.2463472500
TX,Plano,4858016-48085031802,4858016,48085031802,25.7,4596,33.0116856856,-96.7208947323
AL,Montgomery,0151000-01101006100,151000,1101006100,45.4,2243,32.3152147114,-86.3794162724
IL,Naperville,1751622-17197880303,1751622,17197880303,28.5,3107,41.7165206640,-88.1756019879
VT,Burlington,5010675-50007000100,5010675,50007000100,21.3,4580,44.5183519586,-73.2511891534
CA,Long Beach,0643000-06037573004,643000,6037573004,33,5153,33.7934906717,-118.1964734150
CT,Bridgeport,0908000-09001073000,908000,9001073000,31.3,1899,41.2146664453,-73.1783768562
DC,Washington,1150000-11001007901,1150000,11001007901,33.3,3822,38.8965143158,-76.9804422228
UT,St. George,4965330-49053270300,4965330,49053270300,25,4438,37.1294267440,-113.5924647350
AZ,Gilbert,0427400-04013815000,427400,4013815000,23.3,4262,33.3139338005,-111.7646448290
KS,Overland Park,2053775-20091052201,2053775,20091052201,30.7,247,39.0412567955,-94.6798262758
GA,Sandy Springs,1368516-13121010204,1368516,13121010204,20.3,4761,33.9251455366,-84.4171639288
CA,San Diego,0666000-06073001300,666000,6073001300,24.4,6197,32.7518797738,-117.1320090360
OH,Dayton,3921000-39113003900,3921000,39113003900,54.7,2373,39.7545401324,-84.2434640258
MI,Livonia,2649000-26163556300,2649000,26163556300,25.3,3316,42.4336008228,-83.3654401286
FL,Tampa,1271000-12057005700,1271000,12057005700,23.5,3670,27.9409043202,-82.4957988932
CA,Los Angeles,0644000-06037239501,644000,6037239501,35.9,3454,33.9729856851,-118.2628926650
AZ,Mesa,0446000-04013420902,446000,4013420902,30,3363,33.4260910152,-111.8141595100
CO,Lakewood,0843000-08059011202,843000,8059011202,18.6,4567,39.7182229899,-105.0955716300
CO,Arvada,0803455-08059010213,803455,8059010213,22.2,4774,39.8113042885,-105.0604168190
CA,Sacramento,0664000-06067004601,664000,6067004601,35.3,617,38.5141462965,-121.4403360640
TX,Waco,4876000-48309003706,4876000,48309003706,26.3,1093,31.4880338828,-97.1715842483
MI,Dearborn,2621000-26163579900,2621000,26163579900,27.1,4615,42.3188771804,-83.2375496499
CA,San Jose,0668000-06085503305,668000,6085503305,21.8,6069,37.3198700564,-121.8146765210
FL,Clearwater,1212875-12103026813,1212875,12103026813,24.1,2898,28.0025356489,-82.7202770678
IL,Schaumburg,1768003-17031804611,1768003,17031804611,22.3,4359,42.0188571944,-88.0677758001
CA,Orange,0653980-06059075809,653980,6059075809,16.9,104,33.8186184412,-117.8216459240
MI,Wyoming,2688940-26081014200,2688940,26081014200,34.2,3703,42.8980328088,-85.6549607077
TX,Dallas,4819000-48113012603,4819000,48113012603,31.9,1947,32.8408731997,-96.6576767236
CA,San Diego,0666000-06073017015,666000,6073017015,19.3,7295,33.0346497309,-117.0687622160
TN,Memphis,4748000-47157022220,4748000,47157022220,41.8,4099,35.0660690423,-90.0748840956
TX,Houston,4835000-48201550100,4835000,48201550100,43.8,3905,29.9452148844,-95.4272183589
MI,Dearborn,2621000-26163573300,2621000,26163573300,34.2,3900,42.3318888339,-83.1845296750
NC,Winston-Salem,3775000-37067000700,3775000,37067000700,49.5,1764,36.0982747004,-80.2310490747
TX,Irving,4837000-48113015100,4837000,48113015100,35.2,6509,32.7957693330,-96.9500803564
NY,New York,3651000-36061001200,3651000,36061001200,20.3,3397,40.7159065819,-73.9820940163
TX,Carrollton,4813024-48121021629,4813024,48121021629,20.4,1391,33.0323992407,-96.8874072643
AL,Birmingham,0107000-01073012200,107000,1073012200,,23,33.5967441904,-87.0879396857
OH,Toledo,3977000-39095006700,3977000,39095006700,43.2,1673,41.6461567182,-83.6046055963
NC,Fayetteville,3722920-37051001902,3722920,37051001902,36,4587,35.0246388978,-78.9569628869
CO,Lakewood,0843000-08059011804,843000,8059011804,20.1,3915,39.6858512338,-105.0673103400
CA,Oakland,0653000-06001406700,653000,6001406700,20.6,5048,37.8033164563,-122.2022247470
WA,Federal Way,5323515-53033030202,5323515,53033030202,27.3,6484,47.3243900334,-122.3231285470
NY,New York,3651000-36047033300,3651000,36047033300,26.1,4085,40.6658372919,-73.9425262938
TX,Fort Worth,4827000-48439106700,4827000,48439106700,34.4,2071,32.8412729151,-97.4446683228
NV,Las Vegas,3240000-32003003418,3240000,32003003418,33.1,4121,36.1997775837,-115.2524661630
NJ,Newark,3451000-34013006700,3451000,34013006700,41.2,3653,40.7253458370,-74.1800816818
CT,Hartford,0937000-09003502100,937000,9003502100,22.7,1852,41.7653990561,-72.6721551572
VA,Virginia Beach,5182000-51810043004,5182000,51810043004,26.2,3803,36.9074331851,-76.0528025526
WI,Milwaukee,5553000-55079009700,5553000,55079009700,33.7,1939,43.0539395259,-87.9526211462
CA,Fullerton,0628000-06059011707,628000,6059011707,17.7,5725,33.9040272823,-117.8760520780
VA,Portsmouth,5164000-51740212701,5164000,51740212701,41.7,6069,36.7985905418,-76.3695046448
IA,Des Moines,1921000-19153003901,1921000,19153003901,34.6,3722,41.5645669102,-93.5872575157
TX,San Antonio,4865000-48029191201,4865000,48029191201,28.3,3143,29.5409820649,-98.5005924009
CO,Denver,0820000-08031003202,820000,8031003202,16.8,3001,39.7345677945,-104.9623127100
OR,Portland,4159000-41051002901,4159000,41051002901,22.5,4428,45.5514470695,-122.5927386920
OH,Cleveland,3916000-39035124500,3916000,39035124500,34.2,3456,41.4270402659,-81.8034398878
FL,Jacksonville,1235000-12031017300,1235000,12031017300,29.9,5546,30.2597352493,-81.9498019583
CA,Los Angeles,0644000-06037132700,644000,6037132700,30,4912,34.1899650373,-118.5261775820
CA,Garden Grove,0629000-06059110010,629000,6059110010,19.3,1828,33.7902153952,-118.0197752210
NY,New York,3651000-36081039900,3651000,36081039900,30.2,4132,40.7517996683,-73.8535822271
TX,Garland,4829000-48113019025,4829000,48113019025,26.1,4967,32.9463108352,-96.6297023486
OH,Akron,3901000-39153508000,3901000,39153508000,26.7,4417,41.1486480658,-81.5601940826
CA,San Francisco,0667000-06075011200,667000,6075011200,17,3286,37.7929712623,-122.4127332600
NY,New York,3651000-36047057400,3651000,36047057400,16.9,2657,40.6011498877,-73.9443384720
MA,Boston,2507000-25025110403,2507000,25025110403,25.9,4309,42.2779137940,-71.1265658254
NV,Las Vegas,3240000-32003000302,3240000,32003000302,44.9,4673,36.1880189032,-115.1588667950
WI,Green Bay,5531000-55009001300,5531000,55009001300,32.4,3022,44.5019764098,-88.0112048014
TX,Laredo,4841464-48479001601,4841464,48479001601,35,4025,27.5418578806,-99.4763558215
MA,Boston,2507000-25025080300,2507000,25025080300,36.9,1769,42.3274519509,-71.0790503634
NY,New York,3651000-36047008000,3651000,36047008000,26.7,4169,40.6485378204,-74.0099675678
CO,Lakewood,0843000-08059011732,843000,8059011732,18.8,4331,39.7211127535,-105.1420477270
NC,Raleigh,3755000-37183052301,3755000,37183052301,19.6,5915,35.7580668202,-78.7050351635
TX,Garland,4829000-48397040102,4829000,48397040102,,2,32.9754742137,-96.5088406881
NY,New York,3651000-36047080200,3651000,36047080200,33.4,4304,40.6576398713,-73.9534407195
NJ,Clifton,3413690-34031124200,3413690,34031124200,23.6,7591,40.8846360649,-74.1732309375
CA,Chula Vista,0613392-06073012402,613392,6073012402,28.8,5445,32.6430592521,-117.0878961320
FL,Fort Lauderdale,1224000-12011042700,1224000,12011042700,30.3,4980,26.1101762335,-80.1641203109
NJ,Paterson,3457000-34031181500,3457000,34031181500,43.7,2682,40.9225228814,-74.1630576233
IN,Muncie,1851876-18035000904,1851876,18035000904,28.3,5492,40.2074243841,-85.4288702985
CA,Los Angeles,0644000-06037228500,644000,6037228500,36.8,5220,34.0034918982,-118.2690647760
OK,Norman,4052500-40027200500,4052500,40027200500,27.5,3797,35.2121869565,-97.4511886059
OH,Canton,3912000-39151712400,3912000,39151712400,36.6,1719,40.8327256119,-81.3165328220
AL,Birmingham,0107000-01073012302,107000,1073012302,27.7,144,33.5542816352,-87.0544691416
KY,Louisville,2148006-21111004000,2148006,21111004000,37.6,1803,38.1948104043,-85.7694393042
NY,New York,3651000-36047117400,3651000,36047117400,29.6,4329,40.6828584423,-73.8797861776
FL,Deltona,1217200-12127091016,1217200,12127091016,30.3,5866,28.8982725720,-81.2478676257
NY,New York,3651000-36047082400,3651000,36047082400,34.6,4730,40.6488473378,-73.9493579749
CA,Apple Valley,0602364-06071009715,602364,6071009715,23.7,8260,34.5179068625,-117.2312824890
FL,Port St. Lucie,1258715-12111382108,1258715,12111382108,26.7,20218,27.3296415784,-80.3938089889
CO,Greeley,0832155-08123001408,832155,8123001408,23,2046,40.3988472784,-104.7683554160
CA,Napa,0650258-06055200703,650258,6055200703,22.3,2951,38.3097551064,-122.3294424960
NY,New York,3651000-36081116300,3651000,36081116300,19.6,9104,40.7638208525,-73.8192062028
LA,Kenner,2239475-22051020505,2239475,22051020505,48,1879,30.0106898446,-90.2553390538
CA,San Diego,0666000-06073008006,666000,6073008006,17.7,3805,32.8096918631,-117.2603191610
IL,Chicago,1714000-17031050200,1714000,17031050200,22.3,4837,41.9577405655,-87.6837167763
KY,Louisville,2148006-21111012002,2148006,21111012002,34.7,5891,38.1158499224,-85.7643130242
CO,Arvada,0803455-08059010205,803455,8059010205,19.3,2326,39.8352347987,-105.1176410480
OH,Columbus,3918000-39049008811,3918000,39049008811,39.4,1873,39.9079966187,-82.9760171482
AZ,Phoenix,0455000-04013619300,455000,4013619300,28.6,3972,33.6513487987,-112.0395987330
TX,San Angelo,4864472-48451001708,4864472,48451001708,28,5051,31.3854691155,-100.4763556220
AZ,Tucson,0477000-04019004415,477000,4019004415,27,1622,32.2195875295,-111.0067639120
MD,Baltimore,2404000-24510130100,2404000,24510130100,42.9,2613,39.3152409731,-76.6343812417
CA,Garden Grove,0629000-06059088101,629000,6059088101,,8,33.7862516967,-118.0052397050
OH,Cincinnati,3915000-39061002700,3915000,39061002700,32.7,1513,39.1261803714,-84.5292243099
WA,Vancouver,5374060-53011041319,5374060,53011041319,29.5,6022,45.6352313587,-122.5177640410
GA,Augusta,1304204-13245010906,1304204,13245010906,30.9,6599,33.3187144769,-82.0171091675
GA,Macon,1349000-13021013410,1349000,13021013410,26.2,517,32.8699785310,-83.7254616418
NC,Greensboro,3728000-37081016201,3728000,37081016201,26,351,36.1008617824,-79.9832807888
FL,Jacksonville,1235000-12031016000,1235000,12031016000,30.2,6161,30.2726632206,-81.5994206449
AL,Huntsville,0137000-01089001902,137000,1089001902,21.4,1332,34.6831042257,-86.5340662737
TX,Houston,4835000-48201450801,4835000,48201450801,29.3,2170,29.7601829306,-95.5687311804
TX,Grand Prairie,4830464-48113015600,4830464,48113015600,35.4,5129,32.7543061274,-96.9850164913
NY,Buffalo,3611000-36029017000,3611000,36029017000,44.4,3072,42.9254897229,-78.8296224429
CA,San Diego,0666000-06073008353,666000,6073008353,18.3,5048,32.9328144485,-117.1336752030
OH,Toledo,3977000-39095003200,3977000,39095003200,58.5,1412,41.6497909095,-83.5792454829
TX,Houston,4835000-48201332300,4835000,48201332300,42.8,2918,29.6665461942,-95.3234948399
IL,Chicago,1714000-17031580501,1714000,17031580501,33.6,5067,41.8199859857,-87.6994961514
AZ,Phoenix,0455000-04013614500,455000,4013614500,26.4,4656,33.6916139642,-112.1237614170
OH,Toledo,3977000-39095004600,3977000,39095004600,42.8,2478,41.6715884402,-83.4838952309
CA,Los Angeles,0644000-06037980023,644000,6037980023,,8,34.2322485169,-118.6299928960
OH,Toledo,3977000-39095005300,3977000,39095005300,44.6,2082,41.6252405233,-83.5107679326
NY,New York,3651000-36081025900,3651000,36081025900,22,3516,40.7485788001,-73.9035253889
TX,Fort Worth,4827000-48439100800,4827000,48439100800,40.3,5901,32.7730753596,-97.3581594164
OK,Broken Arrow,4009050-40143007408,4009050,40143007408,28.5,1264,36.0537200496,-95.7706070645
KY,Louisville,2148006-21111011404,2148006,21111011404,40.2,3390,38.1745386209,-85.6991237881
MS,Jackson,2836000-28049010101,2836000,28049010101,30.7,6121,32.3885604745,-90.1001598448
OK,Tulsa,4075000-40143007309,4075000,40143007309,30.8,1502,36.1543243573,-95.8422503965
NE,Omaha,3137000-31055000600,3137000,31055000600,47.8,1422,41.3030287126,-95.9495322666
IN,Indianapolis,1836003-18097354400,1836003,18097354400,31.6,1333,39.7741996475,-86.1370922513
NY,Albany,3601000-36001002100,3601000,36001002100,26.4,3773,42.6503316643,-73.7775364349
AR,Fort Smith,0524550-05131001001,524550,5131001001,37.8,4642,35.3640706185,-94.4128458081
FL,Jacksonville,1235000-12031011903,1235000,12031011903,29.1,5069,30.3073579675,-81.8128004056
TX,Richardson,4861796-48085031806,4861796,48085031806,19.7,1634,33.0004870171,-96.7397506977
OR,Portland,4159000-41051001602,4159000,41051001602,25.3,4376,45.5119125285,-122.5721517760
CA,Riverside,0662000-06065042014,662000,6065042014,24.1,10516,33.8910480344,-117.3226083170
LA,Lafayette,2240735-22055001002,2240735,22055001002,37.4,2880,30.2794482668,-92.0143342646
NY,New York,3651000-36047050202,3651000,36047050202,18.8,2201,40.6534935645,-73.9753253405
AZ,Phoenix,0455000-04013116605,455000,4013116605,27.9,5040,33.3847934274,-112.1594885880
SC,Mount Pleasant,4548535-45019004702,4548535,45019004702,25.6,2197,32.7998624244,-79.8644008597
FL,Jacksonville,1235000-12031011700,1235000,12031011700,34.1,2554,30.3575055499,-81.7680551646
NM,Albuquerque,3502000-35001000501,3502000,35001000501,28.2,2645,35.0800838112,-106.5818291230
TX,Dallas,4819000-48113000701,4819000,48113000701,19.9,4048,32.8106978834,-96.7954522695
AL,Birmingham,0107000-01073012002,107000,1073012002,,44,33.5859234197,-86.8357007188
TX,Houston,4835000-48201552103,4835000,48201552103,,1,29.9417896124,-95.6274997020
NC,Charlotte,3712000-37119002200,3712000,37119002200,19.9,4859,35.1827203583,-80.8050478921
CA,Rialto,0660466-06071004004,660466,6071004004,29.6,86,34.0529010858,-117.3696880620
CA,San Jose,0668000-06085512038,668000,6085512038,21.5,2847,37.2349339816,-121.7620640870
IL,Chicago,1714000-17031020802,1714000,17031020802,24.6,6963,41.9940592426,-87.6946305995
KS,Wichita,2079000-20173007301,2079000,20173007301,28.2,3762,37.7016307510,-97.2424453683
GA,Sandy Springs,1368516-13121010121,1368516,13121010121,19.7,1648,33.9311536437,-84.3706420892
CA,Sacramento,0664000-06067007011,664000,6067007011,28.4,5788,38.6170876272,-121.5081772030
PA,Philadelphia,4260000-42101001202,4260000,42101001202,19.6,5137,39.9459116360,-75.1699475320
NH,Nashua,3350260-33011011401,3350260,33011011401,29.8,5183,42.7175621719,-71.5142465843
OK,Lawton,4041850-40031002301,4041850,40031002301,30,65,34.5694699940,-98.4756871721
OH,Cincinnati,3915000-39061001000,3915000,39061001000,35.9,1437,39.1101068257,-84.5128217989
KS,Wichita,2079000-20173001400,2079000,20173001400,29.2,3897,37.7009614524,-97.3571646213
TX,McAllen,4845384-48215021202,4845384,48215021202,31,4999,26.1755363312,-98.2201504883
AZ,Mesa,0446000-04013422215,446000,4013422215,25.6,2006,33.3605650077,-111.8678247000
AZ,Tucson,0477000-04019004046,477000,4019004046,25.3,4446,32.2429729217,-110.8150956880
GA,Atlanta,1304000-13089020600,1304000,13089020600,30.3,2000,33.7576171827,-84.3356821841
AZ,Mesa,0446000-04013420709,446000,4013420709,26,2626,33.4118452657,-111.7624104130
IL,Chicago,1714000-17031250800,1714000,17031250800,40.8,2488,41.9061817822,-87.7514676486
WA,Federal Way,5323515-53033030305,5323515,53033030305,26,4906,47.3205709069,-122.3828519900
NY,Schenectady,3665508-36093033200,3665508,36093033200,28.3,3429,42.7935720745,-73.9598926464
TX,Houston,4835000-48201454301,4835000,48201454301,32.8,3607,29.7258126733,-95.6486932187
CA,Oakland,0653000-06001410000,653000,6001410000,26.2,2805,37.7439940897,-122.1324915450
NY,New York,3651000-36081012601,3651000,36081012601,26.9,2413,40.6936963171,-73.8374250615
MO,St. Joseph,2964550-29021001500,2964550,29021001500,32.1,5371,39.7544009710,-94.8256021866
CA,Los Angeles,0644000-06037297000,644000,6037297000,22.8,5343,33.7330618463,-118.3084871100
TX,Dallas,4819000-48113013616,4819000,48113013616,26.8,1459,32.9351277397,-96.8181773879
CA,Fresno,0627000-06019003202,627000,6019003202,29.3,4292,36.7686570015,-119.7406503350
CA,Los Angeles,0644000-06037106406,644000,6037106406,24.6,4962,34.3223862216,-118.4601878250
FL,Miami Gardens,1245060-12086009905,1245060,12086009905,35.2,5283,25.9497065311,-80.2203393791
CA,Carson,0611530-06037543400,611530,6037543400,26.4,4090,33.8561331886,-118.2727355450
FL,Hialeah,1230000-12086013400,1230000,12086013400,30.5,5069,25.8805672692,-80.3354309274
FL,Gainesville,1225175-12001001814,1225175,12001001814,,7,29.7418372477,-82.3883358615
NY,New York,3651000-36081011300,3651000,36081011300,22.1,4234,40.7762579117,-73.9084659470
HI,Honolulu,15003008001,15003,15003008001,23.8,2005,21.3909569806,-157.9678839540
CT,Danbury,0918430-09001211100,918430,9001211100,28.1,1375,41.4387112276,-73.4656588818
TX,Laredo,4841464-48479001706,4841464,48479001706,39.6,4775,27.5427842646,-99.4931341447
NV,Reno,3260600-32031002616,3260600,32031002616,25.2,4275,39.6370180552,-119.8761917780
MI,Detroit,2622000-26163543600,2622000,26163543600,47.6,1676,42.3968065366,-83.2510231388
IN,Indianapolis,1836003-18097360601,1836003,18097360601,31.2,4526,39.7841006453,-86.0174554946
CA,San Diego,0666000-06073000400,666000,6073000400,19.9,3669,32.7533323114,-117.1630579600
IA,Cedar Rapids,1912000-19113001900,1912000,19113001900,35.3,2891,41.9838535542,-91.6605089336
CA,Baldwin Park,0603666-06037405102,603666,6037405102,28.7,5069,34.0892123331,-117.9626793610
TX,Houston,4835000-48201453403,4835000,48201453403,38.9,3133,29.6697612209,-95.5851313380
FL,Jacksonville,1235000-12031001000,1235000,12031001000,44.2,6084,30.3320522358,-81.6521475800
CA,Glendale,0630000-06037301300,630000,6037301300,19.7,2016,34.1750805610,-118.2714599790
GA,Johns Creek,1342425-13121011624,1342425,13121011624,20.2,4268,34.0751510073,-84.1916055411
TN,Nashville,4752006-47037018202,4752006,47037018202,25.6,6486,36.0973117939,-86.9087171990
WI,Milwaukee,5553000-55079016100,5553000,55079016100,38.3,3574,43.0160719648,-87.9594804019
SC,Mount Pleasant,4548535-45019004612,4548535,45019004612,23.7,6359,32.8359682820,-79.8380665568
WA,Kent,5335415-53033029503,5335415,53033029503,30.9,7896,47.3760973479,-122.2044801310
CA,Los Angeles,0644000-06037134002,644000,6037134002,25.7,3372,34.2016738310,-118.5856330250
PA,Pittsburgh,4261000-42003101100,4261000,42003101100,32.3,2669,40.4838814154,-79.9497580289
TX,Waco,4876000-48309001300,4876000,48309001300,37.4,2268,31.5760856970,-97.1555362641
